tweet_id, num_words, text_length, contains_questmark, num_questmark, contains_exclammark, num_exclammark, contains_happyemo, contains_sademo, contains_firstorderpron, contains_secondorderpron, contains_thirdorderpron, num_uppercasechars, num_possentiwords, num_negsentiwords, num_mentions, num_hashtags, num_URLs, num_retweets
581503631024873472,19,131,false,0,false,0,true,false,true,false,false,4,2,0,0,0,1,0
585103806486175745,14,132,false,0,false,0,false,false,false,false,false,7,0,0,5,0,1,0
578468722714787840,11,130,false,0,true,1,false,false,false,false,false,7,1,0,0,3,2,0
578494717236744192,6,66,false,0,true,1,false,false,false,false,false,2,0,0,0,1,1,0
578495798444482560,6,66,false,0,true,1,false,false,false,false,false,2,0,0,1,1,1,0
578527798626746368,8,100,true,1,false,0,false,false,false,false,false,1,1,0,0,2,1,0
578533029272023040,6,66,false,0,true,1,false,false,false,false,false,2,0,0,1,1,1,0
578569309183696896,14,136,false,0,false,0,false,false,false,false,false,2,0,0,0,3,1,0
578708562865688576,7,113,false,0,true,1,false,false,false,false,false,6,0,0,0,1,2,0
578716179931480064,18,122,false,0,false,0,false,false,false,false,false,3,1,0,0,4,1,0
578719867559251968,10,90,false,0,false,0,false,false,false,false,false,1,0,0,0,1,1,0
578805003181301760,8,103,false,0,true,2,false,false,false,false,false,1,1,1,0,4,1,0
578832316283387904,15,136,true,1,false,0,false,false,false,false,false,3,0,0,3,3,1,0
578839030844014592,13,131,false,0,false,0,false,false,false,false,false,4,1,0,2,3,1,0
578841785981612032,6,74,false,0,false,0,false,false,false,false,false,0,0,0,1,1,1,0
578841951967014912,10,108,false,0,false,0,false,false,false,false,false,1,1,0,2,1,1,0
578841991062138880,9,96,false,0,false,0,false,false,false,false,false,2,0,0,2,2,1,0
578842181357670400,10,100,false,0,false,0,false,false,false,false,false,1,0,0,0,4,1,0
578842781239623680,10,108,false,0,false,0,false,false,false,false,false,1,1,0,3,1,1,0
578847517741285377,15,139,false,0,false,0,false,false,false,false,false,5,1,0,1,2,1,0
578850033245773824,14,121,false,0,false,0,false,false,false,false,false,5,1,0,1,2,1,0
578850286682443776,6,69,false,0,false,0,false,false,false,false,false,0,1,0,1,2,1,0
578820858157920256,10,115,false,0,false,0,false,false,false,false,false,2,1,0,0,1,2,0
578524569104973824,14,140,true,1,false,0,false,false,false,true,false,1,1,0,1,1,2,0
581504081874804736,20,137,false,0,false,0,true,false,true,false,false,4,3,0,0,0,1,0
579405257773441025,5,49,false,0,false,0,false,false,false,false,false,4,0,0,0,0,1,1
579097215794196480,13,111,false,0,false,0,false,false,false,false,false,4,1,0,0,5,1,1
578691456363327488,7,117,false,0,false,0,false,false,false,false,false,1,1,0,2,3,1,0
578927630885453824,11,94,false,0,false,0,false,false,false,false,false,10,0,0,1,0,1,0
578987733403701248,11,88,false,0,false,0,false,false,true,false,false,5,1,0,0,0,1,0
578950425996562432,9,65,false,0,true,1,false,false,false,false,false,5,1,0,0,0,1,0
578933945334657025,14,98,false,0,false,0,false,false,false,false,false,5,1,0,0,0,1,0
580122315851202560,14,87,false,0,false,0,false,false,false,true,true,4,0,1,0,0,1,0
578872717925036032,17,109,true,1,false,0,false,false,false,false,true,6,0,0,0,0,1,0
578997986467811328,11,115,false,0,false,0,false,false,false,false,false,5,1,0,0,0,2,0
580473753139847168,15,138,false,0,true,1,false,false,false,false,false,7,2,0,1,0,2,0
578863770220384256,17,128,false,0,false,0,false,false,false,false,false,4,0,1,2,0,1,0
578854135002456065,18,121,false,0,false,0,false,false,false,false,false,4,1,1,0,0,1,0
578859412707737600,6,64,false,0,false,0,false,false,false,false,false,4,0,0,0,1,1,0
578856466926436352,13,95,false,0,false,0,false,false,false,false,false,3,2,0,1,0,1,0
578638448300593152,13,103,false,0,false,0,false,false,true,false,false,2,0,1,0,1,1,0
581573053420675073,10,72,false,0,false,0,false,false,false,false,false,7,0,0,0,0,1,1
578856904081948673,21,134,false,0,false,0,false,false,false,false,false,4,2,0,0,0,1,0
578994974085275648,11,116,false,0,false,0,false,false,false,false,false,5,1,0,0,0,2,0
578846322196889600,17,125,false,0,true,1,false,false,false,false,false,11,2,0,1,3,1,0
578847982558248961,5,57,false,0,false,0,false,false,false,false,false,4,0,0,0,1,1,0
578856556806033408,12,99,false,0,false,0,false,false,false,false,false,5,2,0,0,2,1,0
581340297310785536,8,59,false,0,false,0,false,false,false,false,false,5,0,0,0,0,1,0
578860210544070657,16,139,false,0,true,1,false,false,false,false,false,8,1,0,3,2,1,0
578857948195262464,16,137,false,0,false,0,false,false,false,false,false,8,1,0,1,2,1,0
578903716067151872,12,108,false,0,false,0,false,false,false,false,false,7,1,0,0,1,1,0
578859820977094657,21,141,false,0,false,0,false,false,true,false,false,4,1,0,1,0,1,0
578855264562126848,11,84,false,0,false,0,false,false,false,false,false,4,0,0,1,0,1,0
582624369006002176,21,127,false,0,false,0,false,false,true,false,false,5,1,0,1,0,1,0
582597603747094529,23,137,false,0,false,0,false,false,true,false,false,5,2,0,1,0,1,0
582599068204957696,20,137,false,0,false,0,false,false,true,false,false,5,1,0,2,0,1,0
582623138099388417,20,126,false,0,false,0,false,false,true,false,false,5,1,0,1,0,1,0
582666721711910912,21,141,false,0,false,0,false,false,true,false,false,5,1,0,1,0,1,0
583108870496657408,20,129,false,0,false,0,false,false,true,false,false,5,1,0,1,0,1,0
582594430739173376,17,109,false,0,false,0,false,false,true,false,false,5,1,0,0,0,1,0
578851379281817600,19,133,false,0,false,0,false,false,false,false,false,5,1,1,2,1,1,1
578859014349520896,19,133,false,0,true,1,false,false,null,null,null,8,null,null,1,2,1,0
578858931222667264,19,136,false,0,false,0,false,false,true,false,false,5,0,0,0,2,1,1
578945859028680704,11,131,false,0,true,1,false,false,false,false,false,10,0,0,1,0,2,0
578944371891912704,10,111,false,0,true,1,false,false,false,false,false,10,0,0,0,0,2,0
578944375608119297,10,111,false,0,true,1,false,false,false,false,false,10,0,0,0,0,2,0
579004264628011008,12,137,false,0,true,3,false,false,false,false,false,13,1,0,1,0,2,0
579069464932581376,14,139,false,0,true,2,false,false,false,false,false,10,2,0,1,0,2,0
579050534230847488,12,140,false,0,true,2,false,false,false,false,false,11,1,0,1,0,2,0
578953125291278336,12,132,false,0,true,1,false,false,false,false,false,10,0,0,1,0,2,1
578946879024685056,14,139,false,0,true,2,false,false,false,false,false,13,1,0,1,1,2,0
578948430313234432,13,139,false,0,true,2,false,false,false,false,false,11,1,0,1,0,2,0
578944882712186880,10,113,false,0,true,1,false,false,false,false,false,10,0,0,0,0,2,0
579124088410644480,12,132,false,0,true,1,false,false,false,false,false,10,0,0,1,0,2,0
578960614749577216,14,138,false,0,true,2,false,false,false,false,true,11,1,0,1,0,2,0
579016447747325953,13,139,true,1,false,0,false,false,false,false,false,8,0,0,2,0,2,0
578986740096045056,14,135,false,0,true,1,false,false,false,false,false,9,1,0,1,0,2,0
578986743795474432,14,135,false,0,true,1,false,false,false,false,false,9,1,0,1,0,2,0
578983474125746176,15,140,false,0,true,1,false,false,false,false,false,9,1,0,1,0,2,0
578982912596426752,14,134,false,0,false,0,false,false,false,false,false,11,0,0,1,0,2,0
579029763483942912,15,132,false,0,true,1,false,false,false,false,false,13,0,0,2,2,1,0
578978321561563136,12,135,false,0,true,1,false,false,false,false,false,13,1,0,2,0,2,1
580145239245078530,16,140,false,0,true,2,false,false,false,false,false,6,1,0,2,0,2,0
579029714137927680,15,140,false,0,false,0,false,false,false,false,false,9,0,0,0,0,2,0
579028505687662592,15,141,false,0,false,0,false,false,false,false,false,7,0,0,1,0,2,1
579768948213813248,17,144,false,0,false,0,false,false,false,false,false,11,0,0,0,0,2,0
579058199963267072,9,93,false,0,true,2,false,false,null,null,null,5,null,null,1,0,1,0
579184461390155776,14,131,false,0,true,3,false,false,null,null,null,6,null,null,2,0,1,1
579048146023632896,14,136,false,0,true,1,false,false,false,false,false,12,1,0,1,0,2,0
579675227908632577,15,136,false,0,false,0,false,false,false,false,false,5,1,0,1,0,2,0
581370571465887744,13,131,false,0,true,2,false,false,false,false,false,11,0,0,1,0,2,0
579550325796937728,15,129,false,0,false,0,false,false,false,false,false,4,2,0,0,0,2,0
579820629156892672,14,136,false,0,true,2,false,false,false,false,false,6,2,0,2,0,2,0
579623577080741888,11,122,false,0,false,0,false,false,false,false,false,4,0,0,2,0,2,1
579294012231659521,13,139,false,0,true,2,false,false,false,false,false,10,2,0,2,0,2,0
579121292898476032,14,140,false,0,true,2,false,false,false,false,false,11,2,0,2,0,2,0
579013953252012032,16,134,false,0,false,0,false,false,false,false,false,10,1,1,1,0,2,0
579348690789359616,12,126,true,2,false,0,false,false,false,false,false,8,1,0,1,0,2,0
579027679627837440,13,140,false,0,true,1,false,false,null,null,null,12,null,null,1,0,2,0
579204366063779841,10,111,false,0,false,0,false,false,false,false,false,7,0,0,0,0,2,0
579120329055850496,14,140,false,0,true,2,false,false,false,false,false,11,2,0,1,0,2,0
579345488069177344,10,80,false,0,false,0,false,false,false,false,false,12,0,0,0,0,2,0
579350532994760704,12,80,false,0,false,0,false,false,false,false,false,4,0,0,0,0,2,1
579172761463062528,11,93,false,0,false,0,false,false,false,false,false,8,0,0,0,0,1,0
579280743198695425,14,137,false,0,false,0,false,false,false,false,false,11,0,0,1,0,1,0
579598122243887104,19,140,false,0,false,0,false,false,false,false,false,17,0,1,0,0,2,0
579014406920499200,13,140,false,0,false,0,false,false,false,false,false,13,0,0,2,0,2,0
578960400294739969,16,132,false,0,true,3,false,false,false,false,false,9,0,0,2,0,1,0
578838745824256000,2,55,false,0,false,0,false,false,null,null,null,0,null,null,0,2,1,0
578846258900537344,5,65,false,0,false,0,false,false,false,false,false,1,0,0,0,2,1,0
578848174128893952,17,126,true,1,false,0,false,false,false,true,false,2,0,1,0,2,1,0
578996207684620288,12,67,false,0,true,1,false,false,false,false,false,6,0,0,0,0,1,0
578996329982070784,11,67,false,0,true,1,false,false,false,false,false,7,0,0,0,0,1,0
579250609943089152,11,113,false,0,false,0,false,false,false,false,false,15,0,0,0,0,2,0
579312754823168001,10,75,false,0,false,0,false,false,false,false,false,4,0,0,0,0,1,0
578963484785971200,15,110,false,0,false,0,false,false,false,false,true,9,0,0,1,0,1,0
578968360521740288,15,130,false,0,true,1,false,false,false,false,true,6,1,0,3,0,1,0
578969456287830016,10,121,false,0,false,0,false,false,false,false,false,5,0,0,0,1,2,0
578970914861113344,6,86,false,0,false,0,false,false,false,false,false,3,0,0,0,0,2,0
578971322174304256,10,113,false,0,false,0,false,false,false,false,false,5,0,0,0,2,2,0
578995229342244864,11,103,false,0,true,2,false,false,null,null,null,6,null,null,0,0,2,0
578996157541531648,7,65,false,0,false,0,false,false,false,false,false,5,1,0,0,0,1,0
579001152362049536,9,102,false,0,false,0,false,false,false,false,false,6,0,0,0,0,2,0
579003412555165696,8,74,false,0,false,0,false,false,false,false,false,4,1,0,0,0,1,0
579004844738027520,10,125,false,0,true,1,false,false,false,false,false,21,0,0,1,0,2,0
579014231992881152,9,97,false,0,false,0,false,false,false,false,false,6,0,0,0,0,2,0
579034160121163777,12,121,false,0,true,2,false,false,null,null,null,6,null,null,1,0,2,0
579087013158109184,14,97,false,0,true,1,false,false,false,false,true,3,0,0,1,0,1,0
579215874135056384,14,110,false,0,true,1,false,false,null,null,null,5,null,null,0,0,1,0
579233037449371648,11,104,false,0,false,0,false,false,false,false,false,13,1,0,0,0,2,0
579235655537983488,10,109,false,0,false,0,false,false,false,false,false,5,0,0,0,0,2,0
579250038481809408,12,138,false,0,false,0,false,false,false,false,false,8,0,0,2,0,2,0
579275560897142784,15,137,false,0,false,0,true,false,null,null,null,12,null,null,0,0,2,0
579365792304787457,10,107,false,0,false,0,false,false,false,false,false,4,0,0,0,0,2,0
579426495132786688,12,134,false,0,false,0,false,false,false,false,false,9,0,0,0,0,2,0
579428022840901632,12,134,false,0,false,0,false,false,false,false,false,9,0,0,0,0,2,0
579429799267037184,12,138,false,0,false,0,false,false,false,false,false,7,0,0,0,1,2,0
579431094837182465,14,134,false,0,false,0,false,false,false,false,false,7,0,0,0,1,2,0
579431306586619905,12,130,false,0,false,0,false,false,false,false,false,7,0,0,0,2,2,0
579432863889641474,10,94,false,0,false,0,false,false,false,false,false,7,0,0,0,0,1,0
579554773181054976,12,140,false,0,false,0,false,false,false,false,false,5,0,0,1,4,2,0
579565972618641409,12,82,false,0,false,0,false,false,false,false,false,6,0,0,0,0,1,0
579568183847174144,13,129,false,0,false,0,false,false,false,false,false,4,1,0,1,0,2,0
579644614870769664,11,76,false,0,false,0,false,false,false,false,true,5,0,0,0,0,1,0
579866298529673217,8,64,false,0,false,0,false,false,false,false,false,4,1,0,0,0,1,0
579666015312867328,11,101,false,0,false,0,false,false,false,false,false,4,0,0,0,0,2,0
579978124756144128,19,140,false,0,false,0,false,false,false,false,false,11,1,0,0,0,1,0
580054240816603136,15,137,false,0,false,0,false,false,true,true,false,8,0,0,0,0,2,0
580063038189002752,19,116,false,0,false,0,false,false,false,false,false,6,2,0,0,0,1,0
580071230419677184,7,60,false,0,false,0,false,false,false,false,false,4,0,0,0,0,1,0
580118446354075649,11,85,false,0,false,0,false,false,false,false,false,6,1,0,0,0,1,0
580142165973561344,16,140,false,0,true,2,false,false,false,false,false,6,1,0,1,0,2,0
580156635517231104,5,82,false,0,false,0,false,false,false,false,false,6,0,0,0,0,2,0
580184949564661762,11,121,false,0,false,0,false,false,false,false,false,8,0,0,0,1,2,0
580188534977523713,20,140,false,0,true,1,false,false,true,false,true,5,1,0,1,0,1,0
580347309432541184,10,83,false,0,false,0,false,false,false,false,false,7,0,0,0,0,1,0
583862106778423296,12,129,false,0,false,0,false,false,false,false,false,5,0,0,0,1,2,0
578983155056644097,13,134,false,0,true,1,false,false,true,false,false,11,0,1,3,0,2,0
578967910569345024,15,123,false,0,true,1,false,false,false,false,false,5,0,0,1,2,1,0
578988709577646080,15,129,false,0,false,0,false,false,false,false,true,8,1,0,0,0,2,0
580308596610600960,15,128,false,0,true,1,false,false,false,false,false,9,0,0,1,0,2,0
578972523884318720,7,62,false,0,false,0,false,false,false,false,false,3,0,0,0,0,1,0
579713742289633281,22,135,false,0,false,0,false,false,false,false,false,12,1,0,1,0,1,0
579043490769797122,15,102,false,0,false,0,false,false,false,false,false,5,2,1,1,0,1,0
580182259090751488,10,93,false,0,false,0,false,false,false,false,false,7,0,0,0,0,1,1
578824239710617600,8,98,false,0,false,0,false,false,false,false,false,0,0,0,2,1,1,0
578985090891563008,9,78,false,0,false,0,false,false,false,false,false,4,0,1,1,0,1,0
579591376549076992,14,134,false,0,true,1,false,false,false,false,false,9,0,0,1,3,1,0
578986964172570624,16,134,false,0,false,0,false,false,false,false,false,10,0,0,2,3,1,0
579008169403396096,16,135,false,0,true,1,false,false,false,false,false,11,1,0,1,2,1,0
578997562469982208,13,140,false,0,false,0,false,false,false,false,false,8,0,0,1,3,2,0
578991762674421760,13,135,false,0,false,0,false,false,false,false,false,5,0,0,1,3,2,0
578982797789921280,14,136,false,0,false,0,false,false,false,false,false,8,0,0,0,3,2,3
579010243272839168,13,139,false,0,false,0,false,false,false,false,false,4,0,0,2,0,2,0
579012797754830848,14,135,false,0,true,1,false,false,false,false,false,5,0,0,1,0,2,0
578970105872134144,16,139,false,0,true,1,false,false,false,false,false,5,0,0,1,0,2,0
578960051009904643,15,125,false,0,true,1,false,false,false,false,false,6,0,0,2,0,1,0
579695115259797505,12,134,false,0,true,3,false,false,false,false,false,11,1,0,1,0,2,0
578984454460452864,14,140,false,0,true,1,false,false,false,false,false,11,1,0,1,0,2,0
578988196673032193,12,129,false,0,true,2,false,false,false,false,false,11,1,0,1,0,2,0
579007346485145600,13,138,false,0,true,1,false,false,false,false,false,12,0,0,0,0,2,0
579011740379299841,12,129,false,0,true,2,false,false,false,false,false,11,1,0,1,0,2,0
579041142127251456,15,139,false,0,true,1,false,false,false,false,false,11,0,0,1,0,2,0
579184070598471680,13,138,false,0,true,1,false,false,false,false,false,10,1,0,1,0,2,0
579262649864613888,11,124,false,0,true,1,false,false,false,false,false,10,0,0,1,0,2,0
579611547959431168,12,133,false,0,true,2,false,false,false,false,false,11,1,0,1,0,2,0
579991302550360064,14,139,false,0,true,2,false,false,false,false,false,15,1,0,1,0,2,0
581244152194682880,14,140,true,1,true,1,false,false,false,false,false,14,0,0,1,0,2,0
579604766268878848,15,139,false,0,true,2,false,false,false,true,false,11,0,0,1,0,2,0
579293028105523200,12,138,false,0,true,1,false,false,false,false,false,10,0,0,2,0,2,0
579319170099232768,13,135,false,0,true,2,false,false,false,false,false,11,1,0,1,0,2,1
579604248532557824,10,114,false,0,true,1,false,false,false,false,false,10,0,0,0,0,2,0
579019578107396097,12,134,false,0,true,1,false,false,false,false,false,10,0,0,1,1,2,0
578962001948442624,16,139,false,0,false,0,false,false,false,false,false,8,0,0,4,1,1,0
579006440737808385,15,136,false,0,true,3,false,false,false,false,false,7,0,0,2,0,1,0
579062317217894400,15,136,false,0,false,0,false,false,false,false,false,5,0,0,2,0,2,0
578961716547096576,18,139,false,0,false,0,false,false,false,false,false,7,0,0,2,0,1,0
578961283963310080,14,123,false,0,false,0,false,false,false,false,false,5,0,0,3,0,1,0
578961228665630720,14,117,false,0,false,0,false,false,false,false,false,5,0,0,2,0,1,0
578960364488011776,15,130,false,0,true,1,false,false,false,false,false,6,0,0,2,0,1,0
578959884093415424,12,97,false,0,false,0,false,false,false,false,false,5,0,0,1,0,1,2
578984253905592320,10,114,false,0,true,1,false,false,false,false,false,10,0,0,0,0,2,1
578898047247187968,27,140,true,1,false,0,false,false,false,false,false,7,1,0,2,0,2,0
583525713040445440,14,132,false,0,false,0,false,false,false,false,false,17,0,0,0,2,1,0
583525892552531968,14,133,false,0,false,0,false,false,false,false,false,17,0,0,0,2,1,0
583512410541162496,16,139,false,0,false,0,false,false,false,false,false,11,0,1,0,2,2,0
583512785797152768,15,139,false,0,false,0,false,false,false,false,false,13,0,1,0,2,2,0
583580847602851842,1,37,false,0,false,0,false,false,null,null,null,0,null,null,0,1,1,0
583589099342143489,4,65,false,0,false,0,false,false,false,false,false,7,0,0,1,1,1,1
583803185829142528,15,135,false,0,false,0,false,false,false,false,false,2,0,2,2,2,1,0
583890584521146368,13,134,false,0,false,0,false,false,false,false,false,0,0,2,2,3,1,0
583802102184574976,17,140,false,0,false,0,false,false,false,false,false,3,0,2,1,2,1,0
583781690478321664,14,133,false,0,false,0,false,false,false,false,false,1,0,2,1,3,1,0
583829931022397441,14,131,false,0,false,0,false,false,null,null,null,1,null,null,0,3,1,0
583904123961143296,14,131,false,0,false,0,false,false,null,null,null,1,null,null,1,3,1,0
583803672016072704,10,138,false,0,false,0,false,false,false,false,false,1,0,1,1,7,1,0
583747246480564225,14,140,false,0,false,0,false,false,false,false,false,4,0,1,0,1,1,0
583596382226874368,9,96,false,0,false,0,false,false,false,false,false,2,0,2,0,1,1,0
583598033880928256,16,138,true,1,false,0,false,false,false,true,false,15,0,2,0,1,1,0
583863983402287104,16,125,false,0,true,1,false,false,false,false,false,2,0,1,0,0,1,0
583885490119692288,12,101,false,0,false,0,false,false,false,false,false,6,0,1,0,1,1,0
584100782171168768,18,139,false,0,false,0,false,false,false,false,false,0,1,1,0,4,1,0
583785586999320576,14,116,true,1,false,0,false,false,false,false,false,2,0,0,1,2,1,0
583805602050117633,13,133,false,0,false,0,false,false,false,false,false,1,0,1,1,2,1,0
583836918921703425,15,138,false,0,false,0,false,false,false,false,false,1,0,1,0,2,1,0
583838437473554432,14,136,false,0,false,0,false,false,false,false,false,2,0,1,1,2,1,0
583855255487717377,14,134,false,0,false,0,false,false,false,false,false,4,0,2,1,1,1,0
583832877462196225,14,132,false,0,false,0,false,false,false,false,false,2,0,3,1,2,1,0
583853314820833280,15,132,false,0,false,0,false,false,false,false,false,4,0,3,1,2,1,0
583889558342918144,14,114,false,0,false,0,false,false,false,false,false,2,0,3,0,3,1,0
583828026485510144,15,131,false,0,false,0,false,false,false,false,false,2,0,3,1,2,1,0
583883875895664640,16,137,false,0,true,1,false,false,false,false,false,2,0,1,3,3,1,0
583813009027371008,13,128,false,0,false,0,false,false,false,false,false,2,0,2,1,3,1,0
583883069981069313,13,135,false,0,false,0,false,false,false,false,false,1,0,2,1,3,1,0
583861277929435136,14,139,false,0,false,0,false,false,null,null,null,1,null,null,2,6,1,0
583984601338634240,13,133,false,0,false,0,false,false,false,false,false,1,0,3,1,3,1,0
583804786006335488,14,140,false,0,false,0,false,false,false,false,false,1,0,2,2,3,1,0
583871810548137984,11,114,false,0,false,0,false,false,false,false,false,0,0,2,0,3,1,0
583787310434689024,19,140,false,0,false,0,false,false,true,false,false,1,0,0,0,4,1,0
583957869361373184,18,140,true,2,false,0,false,false,false,false,false,3,1,1,0,3,1,0
584027135251243008,22,140,false,0,false,0,false,false,false,true,true,4,0,1,1,1,1,0
584063967930232832,7,80,false,0,false,0,false,false,false,false,false,2,0,1,0,2,1,0
583784147358973952,20,139,false,0,false,0,false,false,false,false,false,3,0,0,2,1,1,0
583790956010463232,19,137,false,0,false,0,false,false,null,null,null,4,null,null,0,1,1,0
583834137187848192,14,140,false,0,false,0,false,false,false,false,false,2,0,3,0,3,1,0
