tweet_id, num_words, text_length, contains_questmark, num_questmark, contains_exclammark, num_exclammark, contains_happyemo, contains_sademo, contains_firstorderpron, contains_secondorderpron, contains_thirdorderpron, num_uppercasechars, num_possentiwords, num_negsentiwords, num_mentions, num_hashtags, num_URLs, num_retweets
324583175953215489,4,48,false,0,false,0,false,false,false,false,false,2,0,0,0,2,1,0
324572829230178305,19,137,false,0,false,0,false,false,false,false,false,4,0,0,0,0,1,0
325148067336683521,15,104,false,0,false,0,false,false,false,false,false,7,1,0,0,0,1,0
324996041285980160,11,109,false,0,false,0,false,false,false,false,true,1,1,0,0,2,1,0
324611966758957056,20,139,false,0,false,0,false,false,false,false,false,1,0,1,0,0,1,0
325166355747835906,10,79,false,0,false,0,false,false,false,false,false,5,2,1,0,0,1,0
324526766481870848,15,107,false,0,false,0,false,false,false,false,true,2,1,0,0,1,1,0
325233605964070913,12,119,false,0,false,0,false,false,false,false,false,3,0,0,0,0,2,0
325047131905871872,3,46,false,0,false,0,false,false,null,null,null,3,null,null,0,0,1,0
324551203562344449,5,52,false,0,false,0,false,false,false,false,false,3,0,0,1,0,1,0
324674672413270016,9,77,false,0,false,0,false,false,false,false,false,0,1,0,0,2,1,0
324389467345522688,7,69,false,0,false,0,false,false,false,false,false,2,0,1,0,0,1,0
325431243183370241,18,127,false,0,false,0,false,false,true,false,false,0,0,0,2,0,1,0
324512492011278337,13,107,false,0,false,0,false,false,true,false,false,1,0,0,1,0,1,0
325265059897024512,3,46,false,0,false,0,false,false,null,null,null,3,null,null,0,0,1,0
325085389582901250,9,91,false,0,false,0,false,false,false,false,false,1,2,0,1,0,1,0
325256788201066500,18,138,false,0,false,0,false,false,false,false,true,3,1,0,0,0,1,0
324587251503886336,7,85,false,0,false,0,false,false,false,false,false,1,0,0,0,0,2,0
324565662339059712,13,107,false,0,false,0,false,false,false,false,false,0,0,0,0,2,1,0
324361628353191937,9,69,false,0,false,0,false,false,false,false,false,1,0,1,0,0,1,0
324740982576914435,19,137,false,0,false,0,false,false,false,false,false,1,0,1,0,2,1,0
324330330108612608,8,81,false,0,false,0,false,false,false,false,false,0,1,0,1,0,1,0
325170782131073024,10,85,true,1,false,0,false,false,false,false,false,4,1,0,1,0,1,0
324528633463050241,5,57,false,0,false,0,false,false,null,null,null,0,null,null,1,2,1,0
324607148313153538,13,126,false,0,false,0,false,false,false,false,false,1,0,0,0,5,1,0
324537751934484480,4,43,false,0,false,0,false,false,false,false,false,0,0,1,0,0,1,0
324338610465816576,15,82,true,1,false,0,false,false,false,true,false,0,0,0,1,0,1,0
325490517725028353,15,113,false,0,false,0,false,false,false,false,false,0,1,0,2,0,1,0
324798280787714048,13,92,false,0,false,0,false,false,false,false,false,2,0,0,0,2,1,0
325135832207990784,18,124,false,0,false,0,false,false,false,false,true,5,1,1,0,0,1,0
324522267973402624,19,126,true,1,false,0,false,false,null,null,null,3,null,null,0,0,2,0
324468904128806912,11,91,false,0,false,0,false,false,null,null,null,0,null,null,0,1,1,0
324590974753976320,4,43,false,0,false,0,false,false,null,null,null,1,null,null,0,0,1,0
324710785773363200,9,74,false,0,false,0,false,false,false,false,false,0,1,2,0,1,1,0
324991612025462784,14,139,false,0,false,0,false,false,false,false,true,2,1,0,1,1,2,0
325051229791203328,8,74,false,0,false,0,false,false,false,false,false,0,0,2,1,0,1,0
324620538465120256,12,74,false,0,false,0,false,false,false,false,true,4,0,0,0,2,1,0
324845303566065664,4,55,false,0,false,0,false,false,null,null,null,2,null,null,1,2,1,0
324676674442629120,7,76,false,0,false,0,false,false,false,false,false,0,0,1,0,2,1,0
325226222235828226,19,127,false,0,false,0,false,false,false,false,true,3,1,0,1,0,1,0
324383323097022464,6,92,false,0,false,0,false,false,false,false,false,0,0,1,1,1,2,0
325149501813837824,18,123,false,0,false,0,false,false,false,false,false,3,2,1,0,0,1,0
325361625869717505,15,95,false,0,false,0,false,false,null,null,null,11,null,null,0,0,1,0
324930742041866242,13,100,false,0,false,0,false,false,false,false,false,0,0,0,0,1,1,0
324128489244614656,11,82,false,0,false,0,false,false,false,false,false,0,1,1,0,1,1,0
324642477577494530,3,38,false,0,false,0,false,false,null,null,null,0,null,null,0,2,1,0
325243838518149120,3,38,false,0,true,1,false,false,false,false,false,0,1,0,0,0,1,0
324936511160213505,3,48,false,0,false,0,false,false,false,false,false,1,0,1,0,0,1,0
324569472952320003,7,61,true,1,false,0,false,false,false,false,false,0,0,0,1,1,1,0
324874410374877185,5,57,false,0,false,0,false,false,false,false,false,1,0,0,0,1,1,0
324356688272560128,6,86,false,0,false,0,false,false,false,false,false,0,0,1,1,1,2,0
324631982518726656,15,104,false,0,false,0,false,false,true,false,false,5,0,0,0,0,1,0
324333359356579841,6,62,false,0,false,0,false,false,false,false,false,1,0,1,0,1,1,0
325064824306429953,4,46,false,0,false,0,true,false,null,null,null,3,null,null,0,0,1,0
324979270248173568,24,137,false,0,false,0,false,false,true,false,false,2,2,0,1,1,1,0
324513597852098561,5,48,false,0,false,0,false,false,false,false,false,2,2,0,0,0,1,0
324267996044460035,18,124,false,0,false,0,false,false,false,false,false,1,0,1,0,3,1,0
324545148908363777,2,29,false,0,false,0,false,false,null,null,null,0,null,null,0,1,1,0
324435205433724929,13,98,false,0,false,0,false,false,false,false,false,2,1,0,0,0,1,0
324635274887970816,18,140,false,0,false,0,false,false,false,false,false,1,1,0,0,0,2,0
324510098259050496,14,135,false,0,false,0,false,false,false,false,false,1,1,0,3,5,1,0
324558285225209857,14,114,false,0,false,0,false,false,false,true,true,0,0,0,1,1,1,0
324580144478048258,7,68,true,1,false,0,false,false,false,false,false,3,1,2,0,2,1,0
324604457847488512,3,34,false,0,false,0,false,false,false,false,false,3,0,0,0,1,1,0
324498279700234240,11,93,true,1,false,0,false,false,false,true,false,1,0,0,1,3,1,0
325101127043534850,10,101,false,0,true,1,false,false,false,false,false,6,0,1,0,0,2,0
324637464927039488,11,121,false,0,false,0,false,false,false,false,false,0,2,0,3,1,1,0
325705653026975744,9,88,false,0,false,0,false,false,false,false,false,6,0,1,0,4,1,0
325099014355820544,13,130,true,1,false,0,false,false,false,true,false,3,1,0,1,0,2,0
325464125868216321,3,46,false,0,false,0,false,false,null,null,null,3,null,null,0,0,1,0
324665423956176896,13,85,true,1,false,0,false,false,false,false,false,2,0,0,0,1,1,0
324581777614180352,8,73,false,0,false,0,false,false,false,false,false,0,0,0,0,0,1,0
324315545572896768,9,96,false,0,false,0,false,false,false,false,true,0,0,0,0,0,2,0
324554646976868352,19,137,false,0,false,0,false,false,false,false,false,1,0,1,0,2,1,0
325152091423248385,10,88,false,0,false,0,false,false,false,false,false,3,0,0,0,0,1,0
325145334739267584,17,135,false,0,false,0,false,false,false,true,true,17,0,1,0,1,1,0
324597532548276224,12,88,false,0,true,2,false,false,true,false,false,1,0,0,0,2,1,0
442479215137808384,16,139,false,0,false,0,false,false,null,null,null,11,null,null,1,1,1,0
442553774876262400,16,139,false,0,false,0,false,false,null,null,null,11,null,null,1,1,1,0
442458901401718785,16,139,false,0,false,0,false,false,null,null,null,11,null,null,1,1,1,0
442345505264111616,16,139,false,0,false,0,false,false,null,null,null,11,null,null,1,1,1,0
442545133397897216,16,139,false,0,false,0,false,false,null,null,null,11,null,null,1,1,1,0
442507318215716865,16,139,false,0,false,0,false,false,null,null,null,11,null,null,1,1,1,0
442355276818042880,16,139,false,0,false,0,false,false,null,null,null,11,null,null,1,1,1,0
442509527959601152,16,139,false,0,false,0,false,false,null,null,null,11,null,null,1,1,1,0
442867434408529920,16,139,false,0,false,0,false,false,null,null,null,11,null,null,1,1,1,0
442474490610450432,16,139,false,0,false,0,false,false,null,null,null,11,null,null,1,1,1,0
442695393286295553,16,139,false,0,false,0,false,false,null,null,null,11,null,null,1,1,1,0
442519059146366977,16,139,false,0,false,0,false,false,null,null,null,11,null,null,1,1,1,0
442583309240270848,16,139,false,0,false,0,false,false,null,null,null,11,null,null,1,1,1,0
442581593488498690,16,139,false,0,false,0,false,false,null,null,null,11,null,null,1,1,1,0
442341795616149504,16,139,false,0,false,0,false,false,null,null,null,11,null,null,1,1,1,0
442353545996533760,16,117,false,0,false,0,false,false,false,false,false,4,1,0,0,1,1,0
442371205023035393,16,139,false,0,false,0,false,false,null,null,null,11,null,null,1,1,1,0
442491915905138690,16,139,false,0,false,0,false,false,null,null,null,11,null,null,1,1,1,0
442531582620876800,16,139,false,0,false,0,false,false,null,null,null,11,null,null,1,1,1,0
442587001196257280,16,139,false,0,false,0,false,false,null,null,null,11,null,null,1,1,1,0
442521596993875968,16,139,false,0,false,0,false,false,null,null,null,11,null,null,1,1,1,0
442630339689578496,16,139,false,0,false,0,false,false,null,null,null,11,null,null,1,1,1,0
442608688226775040,16,139,false,0,false,0,false,false,null,null,null,11,null,null,1,1,1,0
442501465358102529,16,139,false,0,false,0,false,false,null,null,null,11,null,null,1,1,1,0
442496619804520448,16,139,false,0,false,0,false,false,null,null,null,11,null,null,1,1,1,0
442611549115408385,16,139,false,0,false,0,false,false,null,null,null,11,null,null,1,1,1,0
442648782207873024,16,139,false,0,false,0,false,false,null,null,null,11,null,null,1,1,1,0
442511242171662336,16,139,false,0,false,0,false,false,null,null,null,11,null,null,1,1,1,0
442456031499542530,16,139,false,0,false,0,false,false,null,null,null,11,null,null,1,1,1,0
442541340652343296,16,139,false,0,false,0,false,false,null,null,null,11,null,null,1,1,1,0
442492756326248449,16,139,false,0,false,0,false,false,null,null,null,11,null,null,1,1,1,0
442514838904770561,16,139,false,0,false,0,false,false,null,null,null,11,null,null,1,1,1,0
442524685582884865,16,139,false,0,false,0,false,false,null,null,null,11,null,null,1,1,1,0
442473530584625152,17,130,false,0,false,0,false,false,false,false,false,4,1,0,2,1,1,0
443027270551101440,15,112,false,0,false,0,false,false,false,false,false,6,1,0,1,1,1,0
442383783497453568,15,112,false,0,false,0,false,false,false,false,false,6,1,0,1,1,1,0
442363154316554240,16,117,false,0,false,0,false,false,false,false,false,4,1,0,1,1,1,0
442347231757090816,15,112,false,0,false,0,false,false,false,false,false,6,1,0,0,1,1,0
448218739008212992,20,133,true,1,false,0,false,false,false,true,false,33,1,0,0,0,1,0
450769224772771840,7,63,true,1,false,0,false,false,true,false,false,5,0,0,1,0,1,0
446205814240321536,6,59,false,0,false,0,false,false,false,false,false,4,0,0,0,0,1,0
444967004487684096,9,82,false,0,false,0,false,false,false,false,false,6,0,0,0,0,1,0
446240715459137536,13,118,false,0,false,0,false,false,false,false,false,5,0,1,1,0,1,0
446746569501466624,21,129,false,0,false,0,false,false,true,false,false,3,2,0,0,0,1,0
443017113804873728,3,55,false,0,true,4,false,false,false,false,false,5,0,0,1,0,1,0
446490995169845248,12,97,false,0,false,0,false,false,false,false,false,3,0,0,0,0,1,0
445994558028271617,6,65,false,0,false,0,false,false,false,false,true,3,0,0,2,0,1,0
442499489161433088,15,119,false,0,false,0,false,false,null,null,null,3,null,null,1,1,1,0
442516824597360640,16,115,false,0,false,0,false,false,true,false,false,4,0,0,0,1,1,0
442859011562405888,15,110,false,0,false,0,false,false,false,false,false,3,0,1,2,1,1,0
447397249757093888,24,140,false,0,true,1,false,false,false,true,true,21,0,1,0,0,1,0
446214935047962625,18,134,true,2,false,0,false,false,false,false,false,4,0,1,1,0,1,0
454814865777897472,20,136,true,1,false,0,false,false,true,false,false,8,0,1,0,0,1,0
442665244821704705,18,139,false,0,false,0,false,false,false,false,true,4,0,1,0,0,1,0
455264715141156866,19,127,false,0,false,0,false,false,false,false,false,4,0,0,1,0,1,0
445987369469374464,13,92,false,0,false,0,false,false,true,false,false,2,0,0,2,0,1,0
445786968559845377,15,140,false,0,false,0,false,false,false,false,false,4,0,0,1,0,2,0
442508865209257984,7,56,false,0,false,0,false,false,true,false,false,1,0,0,1,0,1,0
446161745598361600,18,131,false,0,false,0,false,false,true,false,true,4,0,0,0,1,1,0
446241856016240640,19,134,false,0,false,0,false,false,false,false,false,6,0,0,0,0,1,0
442385904343072768,8,73,false,0,false,0,false,false,false,false,false,2,0,0,0,1,1,0
442353595904970752,21,139,false,0,false,0,false,false,false,false,true,2,0,0,1,0,1,0
444814429444923392,8,71,true,1,false,0,false,false,false,false,false,3,0,1,0,0,1,0
448128103714271234,8,70,false,0,false,0,false,false,null,null,null,0,null,null,1,0,1,0
445893719154515968,7,67,false,0,false,0,false,false,null,null,null,2,null,null,1,0,1,0
446228089920434176,9,79,false,0,false,0,false,false,null,null,null,3,null,null,0,1,1,0
442680962481025025,1,136,false,0,false,0,false,false,null,null,null,2,null,null,1,0,1,0
448447196740857856,1,116,true,1,true,1,false,false,null,null,null,2,null,null,0,0,2,0
447940579834351617,1,72,false,0,false,0,false,false,null,null,null,2,null,null,0,0,1,0
447927530683523072,1,89,false,0,false,0,false,false,null,null,null,3,null,null,0,0,2,0
446209169033420800,1,122,false,0,true,1,false,false,null,null,null,2,null,null,1,0,2,0
445927450711560192,4,42,false,0,false,0,false,false,false,false,true,3,0,0,0,0,1,0
446142049188728832,17,135,false,0,false,0,false,false,null,null,null,12,null,null,0,0,1,0
445824815006367744,12,113,false,0,false,0,false,false,null,null,null,4,null,null,0,0,2,0
446597298705821696,10,90,false,0,false,0,false,false,null,null,null,2,null,null,2,0,1,0
442529496235659264,7,62,false,0,false,0,false,false,null,null,null,3,null,null,0,0,1,0
446799841557889024,9,89,false,0,false,0,false,false,false,false,false,0,1,1,1,1,1,0
446457388074549248,16,129,false,0,false,0,false,false,null,null,null,8,null,null,1,0,1,0
446122304611696641,10,129,false,0,false,0,false,false,null,null,null,7,null,null,2,1,2,0
446210735022952448,6,84,false,0,false,0,false,false,null,null,null,5,null,null,0,1,2,0
442874339055005696,6,108,false,0,false,0,false,false,null,null,null,2,null,null,0,5,2,0
446150303646490624,10,113,true,1,false,0,false,false,null,null,null,12,null,null,0,0,2,0
446252015417450496,3,138,false,0,true,1,false,false,null,null,null,2,null,null,2,0,2,0
445769783691051009,11,113,false,0,false,0,false,false,false,false,false,6,0,0,2,0,1,0
447026900834070529,12,103,false,0,false,0,false,false,null,null,null,2,null,null,1,0,1,0
446245523897319424,15,106,true,3,false,0,false,false,true,false,false,63,0,0,0,0,1,0
446556480071008256,10,83,false,0,false,0,false,false,false,false,false,7,0,0,0,0,1,0
445855412185612288,7,55,false,0,true,1,false,false,null,null,null,2,null,null,0,0,1,0
445877311053627392,15,125,false,0,false,0,false,false,null,null,null,39,null,null,0,0,2,0
448145384343232512,22,139,false,0,false,0,false,false,false,false,false,5,0,0,0,0,1,0
446191929148325888,10,107,false,0,false,0,false,false,null,null,null,12,null,null,0,0,2,0
448145988218527744,7,99,false,0,false,0,false,false,false,false,false,3,0,0,0,0,2,0
446259145180598272,10,82,false,0,false,0,false,false,false,false,false,4,0,0,0,0,1,0
446101627095621632,20,140,false,0,false,0,false,false,false,false,true,7,1,0,1,0,2,0
445890548105478144,6,75,true,1,false,0,false,false,null,null,null,2,null,null,2,0,1,0
446573169877323776,10,74,true,1,false,0,false,false,false,false,true,3,0,0,0,0,1,0
448007072760610816,2,129,false,0,false,0,false,false,null,null,null,6,null,null,0,0,2,0
442351724125093888,7,72,false,0,false,0,false,false,false,false,false,3,0,0,0,1,1,0
447921906201546753,4,50,false,0,false,0,false,false,false,false,false,3,0,0,1,0,1,0
446660062485168128,12,131,true,1,false,0,false,false,null,null,null,13,null,null,1,0,2,0
446285526002200576,5,47,false,0,false,0,false,false,null,null,null,3,null,null,0,0,1,0
454898045675503617,9,78,false,0,false,0,false,false,false,false,false,1,0,0,0,0,1,0
445894243199229952,12,87,false,0,false,0,false,false,null,null,null,5,null,null,0,0,1,0
446572384347123712,7,64,false,0,false,0,false,false,false,false,false,2,0,0,1,0,1,0
445763742177824768,8,97,false,0,true,1,false,false,false,false,false,9,2,0,0,0,2,0
444461261569290241,11,92,false,0,true,2,false,false,false,false,false,4,1,2,0,0,1,0
446280939228782592,12,135,false,0,false,0,false,false,false,false,false,12,0,0,0,0,2,0
445824207445061632,6,75,true,1,false,0,false,false,null,null,null,2,null,null,1,0,1,0
446102884493426688,3,51,true,1,false,0,false,false,null,null,null,2,null,null,2,0,1,0
445945496297684992,8,70,false,0,false,0,false,false,null,null,null,6,null,null,0,0,1,0
442361020149805056,13,132,false,0,true,1,false,false,null,null,null,8,null,null,0,4,1,0
445979594223812610,10,83,false,0,false,0,false,false,false,false,false,7,0,0,0,0,1,0
449493641015218176,9,127,false,0,false,0,false,false,false,false,false,3,0,0,0,1,2,0
442865169358548992,12,136,false,0,false,0,false,false,false,false,false,4,0,0,1,0,2,0
442433245725335553,6,140,false,0,false,0,false,false,false,false,false,5,0,0,1,0,1,0
446643982269833216,6,59,false,0,false,0,false,false,false,false,false,3,0,0,0,0,1,0
445853459380973569,19,120,false,0,false,0,false,false,false,false,true,5,0,0,0,0,1,0
449215834150301696,9,128,false,0,false,0,false,false,false,false,false,3,0,0,0,1,2,0
446059760316858368,14,106,false,0,false,0,false,false,false,false,true,4,0,0,0,2,1,0
448194137578569728,18,117,true,3,true,6,false,false,false,false,true,65,0,0,0,0,1,0
446274624406704128,2,127,false,0,false,0,false,false,null,null,null,2,null,null,0,1,1,0
446132133464006657,2,140,false,0,true,1,false,false,null,null,null,2,null,null,0,1,2,0
446182362980708352,3,138,false,0,true,1,false,false,null,null,null,2,null,null,2,0,2,0
447565565998022656,5,65,false,0,false,0,false,false,false,false,false,3,0,0,2,0,1,0
442691362207432704,2,103,false,0,false,0,false,false,null,null,null,2,null,null,1,0,1,0
442685103756419073,1,134,false,0,false,0,false,false,null,null,null,2,null,null,0,0,2,0
446180287991410689,1,122,false,0,true,1,false,false,null,null,null,2,null,null,1,0,2,0
444837196714217472,22,137,false,0,false,0,false,false,false,true,false,10,0,0,1,0,1,0
442339481408913408,19,132,false,0,false,0,false,false,false,false,false,10,0,0,0,0,1,0
447812493415444480,14,140,false,0,false,0,false,false,false,false,false,8,0,0,1,0,2,0
